mode,seed,method,episode,scope,version,x,action,reward,certified,wrong_certificate,phase,live_hypotheses
interleaved,0,window_replay_24,2,public-system-0,v1,2,0,1,0,0,early,35
interleaved,0,window_replay_24,3,public-system-0,v1,3,1,0,0,0,early,5
interleaved,0,window_replay_24,4,public-system-0,v1,2,0,1,1,0,early,4
interleaved,0,window_replay_24,5,public-system-0,v1,4,1,1,0,0,early,4
interleaved,0,window_replay_24,6,public-system-0,v1,1,3,1,1,0,early,1
interleaved,0,window_replay_24,7,public-system-0,v1,4,1,1,1,0,early,1
interleaved,0,window_replay_24,8,public-system-0,v1,1,3,1,1,0,early,1
interleaved,0,window_replay_24,9,public-system-0,v1,2,0,1,1,0,early,1
interleaved,0,window_replay_24,10,public-system-0,v1,1,3,1,1,0,early,1
interleaved,0,window_replay_24,11,public-system-0,v1,6,2,1,1,0,early,1
interleaved,0,window_replay_24,12,public-system-1,v1,0,0,1,0,0,early,49
interleaved,0,window_replay_24,13,public-system-1,v1,4,0,0,0,0,early,7
interleaved,0,window_replay_24,14,public-system-1,v1,6,1,0,0,0,early,6
interleaved,0,window_replay_24,15,public-system-1,v1,2,1,1,0,0,early,5
interleaved,0,window_replay_24,16,public-system-1,v1,4,2,1,1,0,early,1
interleaved,0,window_replay_24,17,public-system-1,v1,5,6,1,1,0,early,1
interleaved,0,window_replay_24,18,public-system-1,v1,6,3,1,1,0,early,1
interleaved,0,window_replay_24,19,public-system-1,v1,4,2,1,1,0,early,1
interleaved,0,window_replay_24,20,public-system-1,v1,1,4,1,1,0,early,1
interleaved,0,window_replay_24,21,public-system-1,v1,2,1,1,1,0,early,1
interleaved,0,window_replay_24,22,public-system-1,v1,0,0,1,1,0,early,1
interleaved,0,window_replay_24,23,public-system-1,v1,5,6,1,1,0,early,1
interleaved,0,window_replay_24,24,public-system-2,v1,0,0,0,0,0,early,49
interleaved,0,window_replay_24,25,public-system-2,v1,6,0,0,0,0,early,42
interleaved,0,window_replay_24,26,public-system-2,v1,5,0,0,0,0,early,36
interleaved,0,window_replay_24,27,public-system-2,v1,2,0,0,0,0,early,30
interleaved,0,window_replay_24,28,public-system-2,v1,3,0,0,0,0,early,24
interleaved,0,window_replay_24,29,public-system-2,v1,4,0,0,0,0,early,18
interleaved,0,window_replay_24,30,public-system-2,v1,0,1,0,0,0,early,12
interleaved,0,window_replay_24,31,public-system-2,v1,2,2,0,0,0,early,10
interleaved,0,window_replay_24,32,public-system-2,v1,3,3,0,0,0,early,8
interleaved,0,window_replay_24,33,public-system-2,v1,2,4,0,0,0,early,6
interleaved,0,window_replay_24,34,public-system-2,v1,4,2,1,0,0,early,4
interleaved,0,window_replay_24,35,public-system-2,v1,5,5,1,1,0,early,1
interleaved,0,window_replay_24,36,public-system-3,v1,1,0,1,0,0,early,49
interleaved,0,window_replay_24,37,public-system-3,v1,4,0,0,0,0,early,7
interleaved,0,window_replay_24,38,public-system-3,v1,3,1,1,0,0,early,6
interleaved,0,window_replay_24,39,public-system-3,v1,3,1,1,1,0,early,1
interleaved,0,window_replay_24,40,public-system-3,v1,6,6,1,1,0,early,1
interleaved,0,window_replay_24,41,public-system-3,v1,4,5,1,1,0,early,1
interleaved,0,window_replay_24,42,public-system-3,v1,2,4,1,1,0,early,1
interleaved,0,window_replay_24,43,public-system-3,v1,0,3,1,1,0,early,1
interleaved,0,window_replay_24,44,public-system-3,v1,6,6,1,1,0,early,1
interleaved,0,window_replay_24,45,public-system-3,v1,4,5,1,1,0,early,1
interleaved,0,window_replay_24,46,public-system-3,v1,0,3,1,1,0,early,1
interleaved,0,window_replay_24,47,public-system-3,v1,0,3,1,1,0,early,1
interleaved,0,window_replay_24,48,public-system-0,v1,5,0,0,0,0,early,49
interleaved,0,window_replay_24,49,public-system-0,v1,6,0,0,0,0,early,42
interleaved,0,window_replay_24,50,public-system-0,v1,3,0,0,0,0,early,36
interleaved,0,window_replay_24,51,public-system-0,v1,5,1,0,0,0,early,30
interleaved,0,window_replay_24,52,public-system-0,v1,6,5,0,0,0,early,25
interleaved,0,window_replay_24,53,public-system-0,v1,6,1,0,0,0,early,20
interleaved,0,window_replay_24,54,public-system-0,v1,5,3,0,0,0,early,16
interleaved,0,window_replay_24,55,public-system-0,v1,5,2,0,0,0,early,12
interleaved,0,window_replay_24,56,public-system-0,v1,0,0,0,0,0,early,9
interleaved,0,window_replay_24,57,public-system-0,v1,4,1,1,0,0,early,6
interleaved,0,window_replay_24,58,public-system-0,v1,3,3,0,0,0,early,2
interleaved,0,window_replay_24,59,public-system-0,v1,6,2,1,1,0,early,1
interleaved,0,window_replay_24,60,public-system-1,v1,6,0,0,0,0,early,49
interleaved,0,window_replay_24,61,public-system-1,v1,2,0,0,0,0,early,42
interleaved,0,window_replay_24,62,public-system-1,v1,1,0,0,0,0,early,36
interleaved,0,window_replay_24,63,public-system-1,v1,5,0,0,0,0,early,30
interleaved,0,window_replay_24,64,public-system-1,v1,2,1,1,0,0,early,24
interleaved,0,window_replay_24,65,public-system-1,v1,5,1,0,0,0,early,4
interleaved,0,window_replay_24,66,public-system-1,v1,6,3,1,0,0,early,3
interleaved,0,window_replay_24,67,public-system-1,v1,0,0,1,1,0,early,1
interleaved,0,window_replay_24,68,public-system-1,v1,1,4,1,1,0,early,1
interleaved,0,window_replay_24,69,public-system-1,v1,4,2,1,1,0,early,1
interleaved,0,window_replay_24,70,public-system-1,v1,1,4,1,1,0,early,1
interleaved,0,window_replay_24,71,public-system-1,v1,1,4,1,1,0,early,1
interleaved,0,window_replay_24,72,public-system-2,v1,6,0,0,0,0,early,49
interleaved,0,window_replay_24,73,public-system-2,v1,1,0,1,0,0,early,42
interleaved,0,window_replay_24,74,public-system-2,v1,6,1,1,0,0,early,6
interleaved,0,window_replay_24,75,public-system-2,v1,4,2,1,1,0,early,1
interleaved,0,window_replay_24,76,public-system-2,v1,3,6,1,1,0,early,1
interleaved,0,window_replay_24,77,public-system-2,v1,0,4,1,1,0,early,1
interleaved,0,window_replay_24,78,public-system-2,v1,0,4,1,1,0,early,1
interleaved,0,window_replay_24,79,public-system-2,v1,2,3,1,1,0,early,1
interleaved,0,window_replay_24,80,public-system-2,v1,4,2,1,1,0,early,1
interleaved,0,window_replay_24,81,public-system-2,v1,3,6,1,1,0,early,1
interleaved,0,window_replay_24,82,public-system-2,v1,0,4,1,1,0,early,1
interleaved,0,window_replay_24,83,public-system-2,v1,2,3,1,1,0,early,1
interleaved,0,window_replay_24,84,public-system-3,v1,4,0,0,0,0,early,49
interleaved,0,window_replay_24,85,public-system-3,v1,2,0,0,0,0,early,42
interleaved,0,window_replay_24,86,public-system-3,v1,5,0,0,0,0,early,36
interleaved,0,window_replay_24,87,public-system-3,v1,0,0,0,0,0,early,30
interleaved,0,window_replay_24,88,public-system-3,v1,4,1,0,0,0,early,24
interleaved,0,window_replay_24,89,public-system-3,v1,2,3,0,0,0,early,20
interleaved,0,window_replay_24,90,public-system-3,v1,6,0,0,0,0,early,16
interleaved,0,window_replay_24,91,public-system-3,v1,4,5,1,0,0,early,12
interleaved,0,window_replay_24,92,public-system-3,v1,1,0,1,0,0,early,3
interleaved,0,window_replay_24,93,public-system-3,v1,6,6,1,1,0,early,1
interleaved,0,window_replay_24,94,public-system-3,v1,4,5,1,1,0,early,1
interleaved,0,window_replay_24,95,public-system-3,v1,4,5,1,1,0,early,1
interleaved,0,window_replay_24,96,public-system-0,v1,4,0,0,0,0,early,49
interleaved,0,window_replay_24,97,public-system-0,v1,2,0,1,0,0,early,42
interleaved,0,window_replay_24,98,public-system-0,v1,3,1,0,0,0,early,6
interleaved,0,window_replay_24,99,public-system-0,v1,0,1,0,0,0,early,5
interleaved,0,window_replay_24,100,public-system-0,v1,4,1,1,0,0,early,4
interleaved,0,window_replay_24,101,public-system-0,v1,6,2,1,1,0,early,1
interleaved,0,window_replay_24,102,public-system-0,v1,3,4,1,1,0,early,1
interleaved,0,window_replay_24,103,public-system-0,v1,2,0,1,1,0,early,1
interleaved,0,window_replay_24,104,public-system-0,v1,4,1,1,1,0,early,1
interleaved,0,window_replay_24,105,public-system-0,v1,1,3,1,1,0,early,1
interleaved,0,window_replay_24,106,public-system-0,v1,2,0,1,1,0,early,1
interleaved,0,window_replay_24,107,public-system-0,v1,1,3,1,1,0,early,1
interleaved,0,window_replay_24,108,public-system-1,v1,1,0,0,0,0,early,49
interleaved,0,window_replay_24,109,public-system-1,v1,6,0,0,0,0,early,42
interleaved,0,window_replay_24,110,public-system-1,v1,1,1,0,0,0,early,36
interleaved,0,window_replay_24,111,public-system-1,v1,0,0,1,0,0,early,30
interleaved,0,window_replay_24,112,public-system-1,v1,4,1,0,0,0,early,5
interleaved,0,window_replay_24,113,public-system-1,v1,5,1,0,0,0,early,4
interleaved,0,window_replay_24,114,public-system-1,v1,2,1,1,0,0,early,3
interleaved,0,window_replay_24,115,public-system-1,v1,3,5,1,1,0,early,1
interleaved,0,window_replay_24,116,public-system-1,v1,0,0,1,1,0,early,1
interleaved,0,window_replay_24,117,public-system-1,v1,0,0,1,1,0,early,1
interleaved,0,window_replay_24,118,public-system-1,v1,5,6,1,1,0,early,1
interleaved,0,window_replay_24,119,public-system-1,v1,6,3,1,1,0,early,1
interleaved,0,window_replay_24,120,public-system-2,v1,1,0,1,0,0,early,49
interleaved,0,window_replay_24,121,public-system-2,v1,1,0,1,1,0,early,7
interleaved,0,window_replay_24,122,public-system-2,v1,0,0,0,0,0,early,7
interleaved,0,window_replay_24,123,public-system-2,v1,6,1,1,0,0,early,6
interleaved,0,window_replay_24,124,public-system-2,v1,0,4,1,1,0,early,1
interleaved,0,window_replay_24,125,public-system-2,v1,5,5,1,1,0,early,1
interleaved,0,window_replay_24,126,public-system-2,v1,6,1,1,1,0,early,1
interleaved,0,window_replay_24,127,public-system-2,v1,4,2,1,1,0,early,1
interleaved,0,window_replay_24,128,public-system-2,v1,5,5,1,1,0,early,1
interleaved,0,window_replay_24,129,public-system-2,v1,3,6,1,1,0,early,1
interleaved,0,window_replay_24,130,public-system-2,v1,6,1,1,1,0,early,1
interleaved,0,window_replay_24,131,public-system-2,v1,5,5,1,1,0,early,1
interleaved,0,window_replay_24,132,public-system-3,v1,4,0,0,0,0,early,49
interleaved,0,window_replay_24,133,public-system-3,v1,2,0,0,0,0,early,42
interleaved,0,window_replay_24,134,public-system-3,v1,4,1,0,0,0,early,36
interleaved,0,window_replay_24,135,public-system-3,v1,6,0,0,0,0,early,30
interleaved,0,window_replay_24,136,public-system-3,v1,1,0,1,0,0,early,25
interleaved,0,window_replay_24,137,public-system-3,v1,6,1,0,0,0,early,5
interleaved,0,window_replay_24,138,public-system-3,v1,1,0,1,1,0,early,4
interleaved,0,window_replay_24,139,public-system-3,v1,5,1,0,0,0,early,4
interleaved,0,window_replay_24,140,public-system-3,v1,4,3,0,0,0,early,3
interleaved,0,window_replay_24,141,public-system-3,v1,6,2,0,0,0,early,2
interleaved,0,window_replay_24,142,public-system-3,v1,3,1,1,1,0,early,1
interleaved,0,window_replay_24,143,public-system-3,v1,4,5,1,1,0,early,1
interleaved,0,window_replay_24,144,public-system-0,v1,2,0,1,0,0,early,49
interleaved,0,window_replay_24,145,public-system-0,v1,3,0,0,0,0,early,7
interleaved,0,window_replay_24,146,public-system-0,v1,3,1,0,0,0,early,6
interleaved,0,window_replay_24,147,public-system-0,v1,5,1,0,0,0,early,5
interleaved,0,window_replay_24,148,public-system-0,v1,5,2,0,0,0,early,4
interleaved,0,window_replay_24,149,public-system-0,v1,5,4,0,0,0,early,3
interleaved,0,window_replay_24,150,public-system-0,v1,6,1,0,0,0,early,2
interleaved,0,window_replay_24,151,public-system-0,v1,2,0,1,1,0,early,1
interleaved,0,window_replay_24,152,public-system-0,v1,0,6,1,1,0,early,1
interleaved,0,window_replay_24,153,public-system-0,v1,2,0,1,1,0,early,1
interleaved,0,window_replay_24,154,public-system-0,v1,4,1,1,1,0,early,1
interleaved,0,window_replay_24,155,public-system-0,v1,0,6,1,1,0,early,1
interleaved,0,window_replay_24,156,public-system-1,v1,3,0,0,0,0,early,49
interleaved,0,window_replay_24,157,public-system-1,v1,4,0,0,0,0,early,42
interleaved,0,window_replay_24,158,public-system-1,v1,5,0,0,0,0,early,36
interleaved,0,window_replay_24,159,public-system-1,v1,2,0,0,0,0,early,30
interleaved,0,window_replay_24,160,public-system-1,v1,6,0,0,0,0,early,24
interleaved,0,window_replay_24,161,public-system-1,v1,1,0,0,0,0,early,18
interleaved,0,window_replay_24,162,public-system-1,v1,1,1,0,0,0,early,12
interleaved,0,window_replay_24,163,public-system-1,v1,0,0,1,0,0,early,10
interleaved,0,window_replay_24,164,public-system-1,v1,5,1,0,0,0,early,5
interleaved,0,window_replay_24,165,public-system-1,v1,2,1,1,0,0,early,4
interleaved,0,window_replay_24,166,public-system-1,v1,0,0,1,1,0,early,1
interleaved,0,window_replay_24,167,public-system-1,v1,5,6,1,1,0,early,1
interleaved,0,window_replay_24,168,public-system-2,v1,1,0,1,0,0,early,49
interleaved,0,window_replay_24,169,public-system-2,v1,2,0,0,0,0,early,7
interleaved,0,window_replay_24,170,public-system-2,v1,6,1,1,0,0,early,6
interleaved,0,window_replay_24,171,public-system-2,v1,1,0,1,1,0,early,1
interleaved,0,window_replay_24,172,public-system-2,v1,2,3,1,1,0,early,1
interleaved,0,window_replay_24,173,public-system-2,v1,3,6,1,1,0,early,1
interleaved,0,window_replay_24,174,public-system-2,v1,6,1,1,1,0,early,1
interleaved,0,window_replay_24,175,public-system-2,v1,0,4,1,1,0,early,1
interleaved,0,window_replay_24,176,public-system-2,v1,0,4,1,1,0,early,1
interleaved,0,window_replay_24,177,public-system-2,v1,6,1,1,1,0,early,1
interleaved,0,window_replay_24,178,public-system-2,v1,1,0,1,1,0,early,1
interleaved,0,window_replay_24,179,public-system-2,v1,6,1,1,1,0,early,1
interleaved,0,window_replay_24,180,public-system-3,v1,5,0,0,0,0,early,49
interleaved,0,window_replay_24,181,public-system-3,v1,1,0,1,0,0,early,42
interleaved,0,window_replay_24,182,public-system-3,v1,0,1,0,0,0,early,6
interleaved,0,window_replay_24,183,public-system-3,v1,6,1,0,0,0,early,5
interleaved,0,window_replay_24,184,public-system-3,v1,4,1,0,0,0,early,4
interleaved,0,window_replay_24,185,public-system-3,v1,5,1,0,0,0,early,3
interleaved,0,window_replay_24,186,public-system-3,v1,4,3,0,0,0,early,2
interleaved,0,window_replay_24,187,public-system-3,v1,4,5,1,1,0,early,1
interleaved,0,window_replay_24,188,public-system-3,v1,5,2,1,1,0,early,1
interleaved,0,window_replay_24,189,public-system-3,v1,0,3,1,1,0,early,1
interleaved,0,window_replay_24,190,public-system-3,v1,0,3,1,1,0,early,1
interleaved,0,window_replay_24,191,public-system-3,v1,0,3,1,1,0,early,1
interleaved,0,window_replay_24,192,public-system-0,v1,5,0,0,0,0,late,49
interleaved,0,window_replay_24,193,public-system-0,v1,1,0,0,0,0,late,42
interleaved,0,window_replay_24,194,public-system-0,v1,4,0,0,0,0,late,36
interleaved,0,window_replay_24,195,public-system-0,v1,6,0,0,0,0,late,30
interleaved,0,window_replay_24,196,public-system-0,v1,4,1,1,0,0,late,24
interleaved,0,window_replay_24,197,public-system-0,v1,0,0,0,0,0,late,4
interleaved,0,window_replay_24,198,public-system-0,v1,3,0,0,0,0,late,3
interleaved,0,window_replay_24,199,public-system-0,v1,0,1,0,0,0,late,2
interleaved,0,window_replay_24,200,public-system-0,v1,2,0,1,1,0,late,1
interleaved,0,window_replay_24,201,public-system-0,v1,6,2,1,1,0,late,1
interleaved,0,window_replay_24,202,public-system-0,v1,0,6,1,1,0,late,1
interleaved,0,window_replay_24,203,public-system-0,v1,0,6,1,1,0,late,1
interleaved,0,window_replay_24,204,public-system-1,v1,4,0,0,0,0,late,49
interleaved,0,window_replay_24,205,public-system-1,v1,0,0,1,0,0,late,42
interleaved,0,window_replay_24,206,public-system-1,v1,1,1,0,0,0,late,6
interleaved,0,window_replay_24,207,public-system-1,v1,1,2,0,0,0,late,5
interleaved,0,window_replay_24,208,public-system-1,v1,5,1,0,0,0,late,4
interleaved,0,window_replay_24,209,public-system-1,v1,0,0,1,1,0,late,3
interleaved,0,window_replay_24,210,public-system-1,v1,3,1,0,0,0,late,3
interleaved,0,window_replay_24,211,public-system-1,v1,1,4,1,0,0,late,2
interleaved,0,window_replay_24,212,public-system-1,v1,5,6,1,1,0,late,1
interleaved,0,window_replay_24,213,public-system-1,v1,6,3,1,1,0,late,1
interleaved,0,window_replay_24,214,public-system-1,v1,0,0,1,1,0,late,1
interleaved,0,window_replay_24,215,public-system-1,v1,5,6,1,1,0,late,1
interleaved,0,window_replay_24,216,public-system-2,v1,0,0,0,0,0,late,49
interleaved,0,window_replay_24,217,public-system-2,v1,4,0,0,0,0,late,42
interleaved,0,window_replay_24,218,public-system-2,v1,3,0,0,0,0,late,36
interleaved,0,window_replay_24,219,public-system-2,v1,4,1,0,0,0,late,30
interleaved,0,window_replay_24,220,public-system-2,v1,0,4,1,0,0,late,25
interleaved,0,window_replay_24,221,public-system-2,v1,6,0,0,0,0,late,5
interleaved,0,window_replay_24,222,public-system-2,v1,2,0,0,0,0,late,4
interleaved,0,window_replay_24,223,public-system-2,v1,0,4,1,1,0,late,3
interleaved,0,window_replay_24,224,public-system-2,v1,1,0,1,0,0,late,3
interleaved,0,window_replay_24,225,public-system-2,v1,0,4,1,1,0,late,1
interleaved,0,window_replay_24,226,public-system-2,v1,5,5,1,1,0,late,1
interleaved,0,window_replay_24,227,public-system-2,v1,2,3,1,1,0,late,1
interleaved,0,window_replay_24,228,public-system-3,v1,2,0,0,0,0,late,49
interleaved,0,window_replay_24,229,public-system-3,v1,3,0,0,0,0,late,42
interleaved,0,window_replay_24,230,public-system-3,v1,1,0,1,0,0,late,36
interleaved,0,window_replay_24,231,public-system-3,v1,0,1,0,0,0,late,6
interleaved,0,window_replay_24,232,public-system-3,v1,4,1,0,0,0,late,5
interleaved,0,window_replay_24,233,public-system-3,v1,3,1,1,0,0,late,4
interleaved,0,window_replay_24,234,public-system-3,v1,0,3,1,1,0,late,1
interleaved,0,window_replay_24,235,public-system-3,v1,4,5,1,1,0,late,1
interleaved,0,window_replay_24,236,public-system-3,v1,0,3,1,1,0,late,1
interleaved,0,window_replay_24,237,public-system-3,v1,5,2,1,1,0,late,1
interleaved,0,window_replay_24,238,public-system-3,v1,3,1,1,1,0,late,1
interleaved,0,window_replay_24,239,public-system-3,v1,1,0,1,1,0,late,1
interleaved,0,window_replay_24,240,public-system-0,v1,2,0,1,0,0,late,49
interleaved,0,window_replay_24,241,public-system-0,v1,2,0,1,1,0,late,7
interleaved,0,window_replay_24,242,public-system-0,v1,5,0,0,0,0,late,7
interleaved,0,window_replay_24,243,public-system-0,v1,3,1,0,0,0,late,6
interleaved,0,window_replay_24,244,public-system-0,v1,6,1,0,0,0,late,5
interleaved,0,window_replay_24,245,public-system-0,v1,4,1,1,0,0,late,4
interleaved,0,window_replay_24,246,public-system-0,v1,1,3,1,1,0,late,1
interleaved,0,window_replay_24,247,public-system-0,v1,5,5,1,1,0,late,1
interleaved,0,window_replay_24,248,public-system-0,v1,5,5,1,1,0,late,1
interleaved,0,window_replay_24,249,public-system-0,v1,1,3,1,1,0,late,1
interleaved,0,window_replay_24,250,public-system-0,v1,6,2,1,1,0,late,1
interleaved,0,window_replay_24,251,public-system-0,v1,0,6,1,1,0,late,1
interleaved,0,window_replay_24,252,public-system-1,v1,6,0,0,0,0,late,49
interleaved,0,window_replay_24,253,public-system-1,v1,5,0,0,0,0,late,42
interleaved,0,window_replay_24,254,public-system-1,v1,1,0,0,0,0,late,36
interleaved,0,window_replay_24,255,public-system-1,v1,6,1,0,0,0,late,30
interleaved,0,window_replay_24,256,public-system-1,v1,1,3,0,0,0,late,25
interleaved,0,window_replay_24,257,public-system-1,v1,2,0,0,0,0,late,20
interleaved,0,window_replay_24,258,public-system-1,v1,4,0,0,0,0,late,16
interleaved,0,window_replay_24,259,public-system-1,v1,2,4,0,0,0,late,12
interleaved,0,window_replay_24,260,public-system-1,v1,0,0,1,0,0,late,9
interleaved,0,window_replay_24,261,public-system-1,v1,4,2,1,0,0,late,3
interleaved,0,window_replay_24,262,public-system-1,v1,3,5,1,1,0,late,1
interleaved,0,window_replay_24,263,public-system-1,v1,5,6,1,1,0,late,1
interleaved,0,window_replay_24,264,public-system-2,v1,1,0,1,0,0,late,49
interleaved,0,window_replay_24,265,public-system-2,v1,0,0,0,0,0,late,7
interleaved,0,window_replay_24,266,public-system-2,v1,3,1,0,0,0,late,6
interleaved,0,window_replay_24,267,public-system-2,v1,5,1,0,0,0,late,5
interleaved,0,window_replay_24,268,public-system-2,v1,3,2,0,0,0,late,4
interleaved,0,window_replay_24,269,public-system-2,v1,4,1,0,0,0,late,3
interleaved,0,window_replay_24,270,public-system-2,v1,6,1,1,0,0,late,2
interleaved,0,window_replay_24,271,public-system-2,v1,4,2,1,1,0,late,1
interleaved,0,window_replay_24,272,public-system-2,v1,2,3,1,1,0,late,1
interleaved,0,window_replay_24,273,public-system-2,v1,5,5,1,1,0,late,1
